0.250000	0.250000	
1.080000	1.080000	
1.900000	1.900000	
2.710000	2.710000	
3.530000	3.530000	
4.350000	4.350000	
5.190000	5.190000	
6.020000	6.020000	
6.840000	6.840000	
7.650000	7.650000	
8.460000	8.460000	
9.270000	9.270000	
10.100000	10.100000	
10.930000	10.930000	
11.760000	11.760000	
12.580000	12.580000	
13.410000	13.410000	
14.230000	14.230000	
15.060000	15.060000	
15.890000	15.890000	
16.700000	16.700000	
17.520000	17.520000	
18.340000	18.340000	
19.170000	19.170000	
20.000000	20.000000	
20.820000	20.820000	
21.620000	21.620000	
22.430000	22.430000	
23.260000	23.260000	
24.080000	24.080000	
24.910000	24.910000	
25.730000	25.730000	
26.560000	26.560000	
27.360000	27.360000	
28.180000	28.180000	
29.010000	29.010000	
29.830000	29.830000	
30.660000	30.660000	
31.490000	31.490000	
32.300000	32.300000	
33.120000	33.120000	
33.940000	33.940000	
34.770000	34.770000	
35.590000	35.590000	
36.410000	36.410000	
37.230000	37.230000	
38.060000	38.060000	
38.880000	38.880000	
39.710000	39.710000	
40.530000	40.530000	
41.350000	41.350000	
42.160000	42.160000	
42.990000	42.990000	
43.820000	43.820000	
44.640000	44.640000	
45.460000	45.460000	
46.280000	46.280000	
47.090000	47.090000	
47.910000	47.910000	
48.740000	48.740000	
49.570000	49.570000	
50.390000	50.390000	
51.190000	51.190000	
52.010000	52.010000	
52.850000	52.850000	
53.680000	53.680000	
54.500000	54.500000	
55.330000	55.330000	
56.150000	56.150000	
56.970000	56.970000	
57.790000	57.790000	
58.610000	58.610000	
59.430000	59.430000	
60.260000	60.260000	
61.080000	61.080000	
61.900000	61.900000	
62.720000	62.720000	
63.550000	63.550000	
64.370000	64.370000	
65.190000	65.190000	
66.010000	66.010000	
66.830000	66.830000	
67.650000	67.650000	
68.480000	68.480000	
69.300000	69.300000	
70.120000	70.120000	
70.940000	70.940000	
71.770000	71.770000	
72.590000	72.590000	
73.410000	73.410000	
74.230000	74.230000	
75.050000	75.050000	
75.870000	75.870000	
76.700000	76.700000	
77.510000	77.510000	
78.330000	78.330000	
79.150000	79.150000	
79.980000	79.980000	
80.800000	80.800000	
81.630000	81.630000	
82.450000	82.450000	
83.270000	83.270000	
84.090000	84.090000	
84.920000	84.920000	
85.740000	85.740000	
86.560000	86.560000	
87.380000	87.380000	
88.200000	88.200000	
89.020000	89.020000	
89.840000	89.840000	
90.650000	90.650000	
91.480000	91.480000	
92.310000	92.310000	
93.140000	93.140000	
93.960000	93.960000	
94.780000	94.780000	
95.600000	95.600000	
96.420000	96.420000	
97.240000	97.240000	
98.070000	98.070000	
98.890000	98.890000	
99.710000	99.710000	
100.530000	100.530000	
101.350000	101.350000	
102.180000	102.180000	
103.000000	103.000000	
103.820000	103.820000	
104.640000	104.640000	
105.460000	105.460000	
106.290000	106.290000	
107.110000	107.110000	
107.930000	107.930000	
108.750000	108.750000	
109.570000	109.570000	
110.390000	110.390000	
111.210000	111.210000	
112.040000	112.040000	
112.860000	112.860000	
113.680000	113.680000	
114.500000	114.500000	
115.330000	115.330000	
116.150000	116.150000	
116.970000	116.970000	
117.790000	117.790000	
118.610000	118.610000	
119.440000	119.440000	
120.260000	120.260000	
121.080000	121.080000	
121.900000	121.900000	
122.720000	122.720000	
123.550000	123.550000	
124.370000	124.370000	
125.190000	125.190000	
126.010000	126.010000	
126.830000	126.830000	
127.650000	127.650000	
128.470000	128.470000	
129.300000	129.300000	
130.120000	130.120000	
130.940000	130.940000	
131.760000	131.760000	
132.610000	132.610000	
133.430000	133.430000	
134.280000	134.280000	
135.080000	135.080000	
135.890000	135.890000	
136.720000	136.720000	
137.540000	137.540000	
138.380000	138.380000	
139.190000	139.190000	
139.990000	139.990000	
140.780000	140.780000	
141.500000	141.500000	
142.210000	142.210000	
142.940000	142.940000	
143.730000	143.730000	
144.520000	144.520000	
145.320000	145.320000	
146.140000	146.140000	
146.970000	146.970000	
147.790000	147.790000	
148.610000	148.610000	
149.440000	149.440000	
150.260000	150.260000	
151.090000	151.090000	
151.910000	151.910000	
152.730000	152.730000	
153.550000	153.550000	
154.370000	154.370000	
155.190000	155.190000	
156.020000	156.020000	
156.830000	156.830000	
157.650000	157.650000	
158.480000	158.480000	
159.300000	159.300000	
160.120000	160.120000	
160.940000	160.940000	
161.760000	161.760000	
162.590000	162.590000	
163.410000	163.410000	
164.230000	164.230000	
165.050000	165.050000	
