0.010000	0.010000	
0.510000	0.510000	
1.100000	1.100000	
1.710000	1.710000	
2.340000	2.340000	single
2.960000	2.960000	
3.580000	3.580000	
4.190000	4.190000	
4.820000	4.820000	
5.440000	5.440000	
6.050000	6.050000	
6.660000	6.660000	
7.290000	7.290000	
7.910000	7.910000	
8.520000	8.520000	
9.140000	9.140000	
9.770000	9.770000	
10.390000	10.390000	
11.000000	11.000000	
11.610000	11.610000	
12.240000	12.240000	
12.860000	12.860000	
13.470000	13.470000	
14.090000	14.090000	
14.710000	14.710000	
15.330000	15.330000	
15.950000	15.950000	
16.560000	16.560000	
17.190000	17.190000	
17.810000	17.810000	
18.430000	18.430000	
19.040000	19.040000	
19.660000	19.660000	
20.280000	20.280000	
20.890000	20.890000	
21.500000	21.500000	
22.130000	22.130000	
22.750000	22.750000	
23.370000	23.370000	
23.980000	23.980000	
24.610000	24.610000	
25.230000	25.230000	
25.850000	25.850000	
26.460000	26.460000	
27.080000	27.080000	
27.700000	27.700000	
28.320000	28.320000	
28.930000	28.930000	
29.560000	29.560000	
30.180000	30.180000	
30.790000	30.790000	
31.400000	31.400000	
32.030000	32.030000	
32.650000	32.650000	
33.270000	33.270000	
33.880000	33.880000	
34.510000	34.510000	
35.130000	35.130000	
35.740000	35.740000	
36.360000	36.360000	
36.980000	36.980000	
37.600000	37.600000	
38.210000	38.210000	
38.820000	38.820000	
39.460000	39.460000	
40.080000	40.080000	
40.690000	40.690000	
41.300000	41.300000	
41.930000	41.930000	
42.550000	42.550000	
43.170000	43.170000	
43.780000	43.780000	
44.400000	44.400000	
45.020000	45.020000	
45.640000	45.640000	
46.260000	46.260000	
46.880000	46.880000	
47.500000	47.500000	
48.120000	48.120000	
48.730000	48.730000	
49.350000	49.350000	
49.970000	49.970000	
50.590000	50.590000	
51.200000	51.200000	
51.830000	51.830000	
52.450000	52.450000	
53.070000	53.070000	
53.680000	53.680000	
54.300000	54.300000	
54.920000	54.920000	
55.540000	55.540000	
56.150000	56.150000	
56.780000	56.780000	
